An efficient learning-based approach to multi-objective route planning in a smart city,"Yuan Yao, Zhe Peng, Bin Xiao, Jichang Guan, ",2017,0
Dynamic Spectrum Sharing in 5G Wireless Networks With Full-Duplex Technology: Recent Advances and Research Challenges,"Shree Krishna Sharma, Tadilo Endeshaw Bogale, Long Bao Le, Symeon Chatzinotas, Xianbin Wang, Bj&ouml;rn Ottersten, ",2018,0
Latency Minimization in Wireless IoT Using Prioritized Channel Access and Data Aggregation,"Sabin Bhandari, Shree Krishna Sharma, Xianbin Wang, ",2017,0
Collaborative execution of distributed mobile and IoT applications running at the edge,"Mohammad M. Shurman, Maha K. Aljarah, ",2017,0
AZSPM: Autonomic Zero-Knowledge Security Provisioning Model for Medical Control Systems in Fog Computing Environments,"Junaid Chaudhry, Kashif Saleem, Rafiqul Islam, Ali Selamat, Mudassar Ahmad, Craig Valli, ",2017,0
Cooperative sensing delay minimization in cloud-assisted DSA networks,"Shree Krishna Sharma, Xianbin Wang, ",2017,0
"Fog Based Intelligent Transportation Big Data Analytics in The Internet of Vehicles Environment: Motivations, Architecture, Challenges, and Critical Issues","Tasneem S. J. Darwish, Kamalrulnizam Abu Bakar, ",2018,0
Distributed Public Vehicle System Based on Fog Nodes and Vehicular Sensing,"Yongxuan Lai, Fan Yang, Lu Zhang, Ziyu Lin, ",2018,0
Optimizing data analytics in energy constrained IoT networks,"Apostolos Galanopoulos, George Iosifidis, Theodoros Salonidis, ",2018,0
Self-Optimizing IoT Wireless Video Sensor Node With In-Situ Data Analytics and Context-Driven Energy-Aware Real-Time Adaptation,"Ningyuan Cao, Saad Bin Nasir, Shreyas Sen, Arijit Raychowdhury, ",2017,0
Distributed Caching Enabled Peak Traffic Reduction in Ultra-Dense IoT Networks,"Shree Krishna Sharma, Xianbin Wang, ",2018,0
Live Data Analytics With Collaborative Edge and Cloud Processing in Wireless IoT Networks,"Shree Krishna Sharma, Xianbin Wang, ",2017,3,Dynamic Spectrum Sharing in 5G Wireless Networks With Full-Duplex Technology: Recent Advances and Research Challenges,Latency Minimization in Wireless IoT Using Prioritized Channel Access and Data Aggregation,Collaborative execution of distributed mobile and IoT applications running at the edge,AZSPM: Autonomic Zero-Knowledge Security Provisioning Model for Medical Control Systems in Fog Computing Environments,Cooperative sensing delay minimization in cloud-assisted DSA networks,Fog Based Intelligent Transportation Big Data Analytics in The Internet of Vehicles Environment: Motivations Architecture Challenges and Critical Issues,Distributed Public Vehicle System Based on Fog Nodes and Vehicular Sensing,Optimizing data analytics in energy constrained IoT networks,Distributed Caching Enabled Peak Traffic Reduction in Ultra-Dense IoT Networks
Delay Minimization for Spatial Data Processing in Wireless Networked Disaster Areas,"Yu Wang, Michael Conrad Meyer, Junbo Wang, Xiaohua Jia, ",2017,0
Big Data Analytics for Emergency Communication Networks: A Survey,"Junbo Wang, Yilang Wu, Neil Yen, Song Guo, Zixue Cheng, ",2016,5,Live Data Analytics With Collaborative Edge and Cloud Processing in Wireless IoT Networks,A Survey on Legacy and Emerging Technologies for Public Safety Communications,A Survey of Machine Learning Techniques Applied to Self-Organizing Cellular Networks,Delay Minimization for Spatial Data Processing in Wireless Networked Disaster Areas
"Cognitive radio technology assisted vehicular ad-hoc networks (VANETs): Current status, challenges, and research trends","Joy Eze, Sijing Zhang, Enjie Liu, Elias Eze, ",2017,0
Securing cognitive radio vehicular Ad hoc networks with trusted lightweight cloud computing,"Zhexiong Wei, F. Richard Yu, Helen Tang, Chengehao Liang, Qiao Yan, ",2016,1,Cognitive radio technology assisted vehicular ad-hoc networks (VANETs): Current status challenges and research trends
SPORANGIUM - validating the concept of sporadic social networks in pervasive applications,"Esteban Fernando Ord&oacute;&ntilde;ez-Morales, Jack Fernando Bravo-Torres, Jos&eacute; V&iacute;ctor Sai&aacute;ns-V&aacute;zquez, Yolanda Blanco-Fern&aacute;ndez, Mart&iacute;n L&oacute;pez-Nores, Jos&eacute; Juan Pazos-Arias, ",2015,0
Performance analysis of a virtualization layer supporting P2P downloading of contents in VANETs,"Jos&eacute; V&iacute;ctor Sai&aacute;ns-V&aacute;zquez, Mart&iacute;n L&oacute;pez-Nores, Yolanda Blanco-Fern&aacute;ndez, Jos&eacute; Juan Pazos-Arias, Jack Fernando Bravo-Torres, ",2015,0
Low cost neuro-inspired robots for sustainable laboratory education,"Rakhi Radhamani, Nijin Nizar, Dhanush Kumar, Bipin Nair, Krishnashree Achuthan, Shyam Diwakar, ",2016,0
Subscriber-Driven Interference Detection for Cloud-Based Web Services,"Joydeep Mukherjee, Diwakar Krishnamurthy, Mea Wang, ",2017,0
Inter-VM Interference in Cloud Environments: A Survey,"Sabrine Amri, Hedi Hamdi, Zaki Brahmi, ",2017,0
Sherlock: Lightweight Detection of Performance Interference in Containerized Cloud Services,"Kartik Joshi, Arun Raj, Dharanipragada Janakiram, ",2017,0
DIAL: Reducing Tail Latencies for Cloud Applications via Dynamic Interference-aware Load Balancing,"Seyyed Ahmad Javadi, Anshul Gandhi, ",2017,0
Self-Adaptive Power Control Mechanism in D2D Enabled Hybrid Cellular Network with mmWave Small Cells: An Optimization Approach,"Syed Ahsan Raza Naqvi, Syed Ali Hassan, Haris Pervaiz, Qiang Ni, Leila Musavian, ",2016,0
Energy-Aware Radio Resource Management in D2D-Enabled Multi-Tier HetNets,"Syed Ahsan Raza Naqvi, Haris Pervaiz, Syed Ali Hassan, Leila Musavian, Qiang Ni, Muhammad Ali Imran, Xiaohu Ge, Rahim Tafazolli, ",2018,0
